customer_name,address,city,state,postal_code,email,phone_number,loan_id,loan_purpose,loan_amount,total_payable,loan_duration_months,interest_rate,reference_number,payment_date,installment_number,total_installments,payment_method,payment_amount,total_paid_to_date,remaining_balance,current_repayment_status,filename,pageNumber
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-041,25-08-2025,41,60,Bank Transfer,8354.32,342527.12,158732.08,Paid,CUST-0055_Janel_Ambrodi.pdf,41
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-042,24-09-2025,42,60,Bank Transfer,8354.32,350881.44,150377.76,Paid,CUST-0055_Janel_Ambrodi.pdf,42
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-043,26-10-2025,43,60,Auto Debit,8354.32,359235.76,142023.44,Paid,CUST-0055_Janel_Ambrodi.pdf,43
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-044,24-11-2025,44,60,Virtual Account,8354.32,367590.08,133669.12,Paid,CUST-0055_Janel_Ambrodi.pdf,44
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-045,30-12-2025,45,60,Bank Transfer,8354.32,375944.4,125314.8,Late,CUST-0055_Janel_Ambrodi.pdf,45
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-046,25-01-2026,46,60,Virtual Account,8354.32,384298.72,116960.48,Paid,CUST-0055_Janel_Ambrodi.pdf,46
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-047,22-02-2026,47,60,Auto Debit,8354.32,392653.04,108606.16,Paid,CUST-0055_Janel_Ambrodi.pdf,47
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-048,25-03-2026,48,60,Bank Transfer,8354.32,401007.36,100251.84,Paid,CUST-0055_Janel_Ambrodi.pdf,48
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-049,25-04-2026,49,60,Virtual Account,8354.32,409361.68,91897.52,Paid,CUST-0055_Janel_Ambrodi.pdf,49
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-050,26-05-2026,50,60,Bank Transfer,8354.32,417716,83543.2,Paid,CUST-0055_Janel_Ambrodi.pdf,50
Janel Ambrodi,0758 Porter Drive,Charlotte,North Carolina,28256,jambrodi1i@deliciousdays.com,704-274-4705,LOAN-0055,Home improvement,86424,501259.2,60,800%,TRX-LOAN-0055-051,22-06-2026,51,60,Bank Transfer,8354.32,426070.32,75188.88,Paid,CUST-0055_Janel_Ambrodi.pdf,51
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-001,30-09-2022,1,10,Bank Transfer,8224.96,8224.96,74024.64,Paid,CUST-0056_Husein_Ghione.pdf,1
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-002,29-10-2022,2,10,Virtual Account,8224.96,16449.92,65799.68,Paid,CUST-0056_Husein_Ghione.pdf,2
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-003,15-12-2022,3,10,Auto Debit,8224.96,24674.88,57574.72,Late,CUST-0056_Husein_Ghione.pdf,3
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-004,29-12-2022,4,10,Virtual Account,8224.96,32899.84,49349.76,Paid,CUST-0056_Husein_Ghione.pdf,4
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-005,31-01-2023,5,10,Virtual Account,8224.96,41124.8,41124.8,Paid,CUST-0056_Husein_Ghione.pdf,5
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-006,01-03-2023,6,10,Auto Debit,8224.96,49349.76,32899.84,Paid,CUST-0056_Husein_Ghione.pdf,6
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-007,30-03-2023,7,10,Bank Transfer,8224.96,57574.72,24674.88,Paid,CUST-0056_Husein_Ghione.pdf,7
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-008,03-05-2023,8,10,Auto Debit,8224.96,65799.68,16449.92,Paid,CUST-0056_Husein_Ghione.pdf,8
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-009,29-05-2023,9,10,Bank Transfer,8224.96,74024.64,8224.96,Paid,CUST-0056_Husein_Ghione.pdf,9
Husein Ghione,4 Hoepker Point,Montgomery,Alabama,36104,hghione1j@smh.com.au,334-581-4645,LOAN-0056,Home improvement,51406,82249.6,10,600%,TRX-LOAN-0056-010,29-06-2023,10,10,Bank Transfer,8224.96,82249.6,0,Paid,CUST-0056_Husein_Ghione.pdf,10
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-001,04-03-2022,1,37,Auto Debit,5239.29,5239.29,188614.44,Paid,CUST-0059_Tulley_Ainsworth.pdf,1
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-002,04-04-2022,2,37,Virtual Account,5239.29,10478.58,183375.15,Paid,CUST-0059_Tulley_Ainsworth.pdf,2
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-003,01-05-2022,3,37,Auto Debit,5239.29,15717.87,178135.86,Paid,CUST-0059_Tulley_Ainsworth.pdf,3
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-004,01-06-2022,4,37,Bank Transfer,5239.29,20957.16,172896.57,Paid,CUST-0059_Tulley_Ainsworth.pdf,4
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-005,03-07-2022,5,37,Virtual Account,5239.29,26196.45,167657.28,Paid,CUST-0059_Tulley_Ainsworth.pdf,5
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-006,15-08-2022,6,37,Virtual Account,5239.29,31435.74,162417.99,Late,CUST-0059_Tulley_Ainsworth.pdf,6
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-007,03-09-2022,7,37,Auto Debit,5239.29,36675.03,157178.7,Paid,CUST-0059_Tulley_Ainsworth.pdf,7
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-008,05-10-2022,8,37,Virtual Account,5239.29,41914.32,151939.41,Paid,CUST-0059_Tulley_Ainsworth.pdf,8
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-009,15-11-2022,9,37,Auto Debit,5239.29,47153.61,146700.12,Late,CUST-0059_Tulley_Ainsworth.pdf,9
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-010,02-12-2022,10,37,Bank Transfer,5239.29,52392.9,141460.83,Paid,CUST-0059_Tulley_Ainsworth.pdf,10
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-011,02-01-2023,11,37,Auto Debit,5239.29,57632.19,136221.54,Paid,CUST-0059_Tulley_Ainsworth.pdf,11
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-012,01-02-2023,12,37,Bank Transfer,5239.29,62871.48,130982.25,Paid,CUST-0059_Tulley_Ainsworth.pdf,12
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-013,05-03-2023,13,37,Bank Transfer,5239.29,68110.77,125742.96,Paid,CUST-0059_Tulley_Ainsworth.pdf,13
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-014,09-04-2023,14,37,Auto Debit,5239.29,73350.06,120503.67,Late,CUST-0059_Tulley_Ainsworth.pdf,14
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-015,01-05-2023,15,37,Bank Transfer,5239.29,78589.35,115264.38,Paid,CUST-0059_Tulley_Ainsworth.pdf,15
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-016,19-06-2023,16,37,Virtual Account,5239.29,83828.64,110025.09,Late,CUST-0059_Tulley_Ainsworth.pdf,16
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-017,03-07-2023,17,37,Auto Debit,5239.29,89067.93,104785.8,Paid,CUST-0059_Tulley_Ainsworth.pdf,17
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-018,02-08-2023,18,37,Bank Transfer,5239.29,94307.22,99546.51,Paid,CUST-0059_Tulley_Ainsworth.pdf,18
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-019,16-09-2023,19,37,Auto Debit,5239.29,99546.51,94307.22,Late,CUST-0059_Tulley_Ainsworth.pdf,19
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-020,11-10-2023,20,37,Auto Debit,5239.29,104785.8,89067.93,Late,CUST-0059_Tulley_Ainsworth.pdf,20
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-021,02-11-2023,21,37,Virtual Account,5239.29,110025.09,83828.64,Paid,CUST-0059_Tulley_Ainsworth.pdf,21
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-022,14-12-2023,22,37,Bank Transfer,5239.29,115264.38,78589.35,Late,CUST-0059_Tulley_Ainsworth.pdf,22
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-023,02-01-2024,23,37,Auto Debit,5239.29,120503.67,73350.06,Paid,CUST-0059_Tulley_Ainsworth.pdf,23
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-024,02-02-2024,24,37,Bank Transfer,5239.29,125742.96,68110.77,Paid,CUST-0059_Tulley_Ainsworth.pdf,24
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-025,02-03-2024,25,37,Virtual Account,5239.29,130982.25,62871.48,Paid,CUST-0059_Tulley_Ainsworth.pdf,25
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-026,05-04-2024,26,37,Auto Debit,5239.29,136221.54,57632.19,Paid,CUST-0059_Tulley_Ainsworth.pdf,26
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-027,05-05-2024,27,37,Auto Debit,5239.29,141460.83,52392.9,Paid,CUST-0059_Tulley_Ainsworth.pdf,27
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-028,01-06-2024,28,37,Virtual Account,5239.29,146700.12,47153.61,Paid,CUST-0059_Tulley_Ainsworth.pdf,28
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-029,05-07-2024,29,37,Auto Debit,5239.29,151939.41,41914.32,Paid,CUST-0059_Tulley_Ainsworth.pdf,29
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-030,05-08-2024,30,37,Bank Transfer,5239.29,157178.7,36675.03,Paid,CUST-0059_Tulley_Ainsworth.pdf,30
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-031,01-09-2024,31,37,Auto Debit,5239.29,162417.99,31435.74,Paid,CUST-0059_Tulley_Ainsworth.pdf,31
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-032,02-10-2024,32,37,Bank Transfer,5239.29,167657.28,26196.45,Paid,CUST-0059_Tulley_Ainsworth.pdf,32
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-033,04-11-2024,33,37,Virtual Account,5239.29,172896.57,20957.16,Paid,CUST-0059_Tulley_Ainsworth.pdf,33
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-034,03-12-2024,34,37,Virtual Account,5239.29,178135.86,15717.87,Paid,CUST-0059_Tulley_Ainsworth.pdf,34
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-035,02-01-2025,35,37,Bank Transfer,5239.29,183375.15,10478.58,Paid,CUST-0059_Tulley_Ainsworth.pdf,35
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-036,05-02-2025,36,37,Virtual Account,5239.29,188614.44,5239.29,Paid,CUST-0059_Tulley_Ainsworth.pdf,36
Tulley Ainsworth,05 Brentwood Junction,Boulder,Colorado,80328,tainsworth1m@aol.com,303-212-8180,LOAN-0059,Home improvement,48953,193853.73,37,800%,TRX-LOAN-0059-037,02-03-2025,37,37,Bank Transfer,5239.29,193853.73,0,Paid,CUST-0059_Tulley_Ainsworth.pdf,37
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-001,15-12-2022,1,26,Auto Debit,4049.48,4049.48,101237,Paid,CUST-0061_Ashli_Strauss.pdf,1
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-002,12-01-2023,2,26,Auto Debit,4049.48,8098.96,97187.52,Paid,CUST-0061_Ashli_Strauss.pdf,2
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-003,19-02-2023,3,26,Virtual Account,4049.48,12148.44,93138.04,Late,CUST-0061_Ashli_Strauss.pdf,3
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-004,12-03-2023,4,26,Virtual Account,4049.48,16197.92,89088.56,Paid,CUST-0061_Ashli_Strauss.pdf,4
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-005,12-04-2023,5,26,Auto Debit,4049.48,20247.4,85039.08,Paid,CUST-0061_Ashli_Strauss.pdf,5
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-006,14-05-2023,6,26,Auto Debit,4049.48,24296.88,80989.6,Paid,CUST-0061_Ashli_Strauss.pdf,6
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-007,14-06-2023,7,26,Auto Debit,4049.48,28346.36,76940.12,Paid,CUST-0061_Ashli_Strauss.pdf,7
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-008,13-07-2023,8,26,Virtual Account,4049.48,32395.84,72890.64,Paid,CUST-0061_Ashli_Strauss.pdf,8
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-009,30-08-2023,9,26,Virtual Account,4049.48,36445.32,68841.16,Late,CUST-0061_Ashli_Strauss.pdf,9
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-010,12-09-2023,10,26,Bank Transfer,4049.48,40494.8,64791.68,Paid,CUST-0061_Ashli_Strauss.pdf,10
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-011,16-10-2023,11,26,Auto Debit,4049.48,44544.28,60742.2,Paid,CUST-0061_Ashli_Strauss.pdf,11
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-012,14-11-2023,12,26,Bank Transfer,4049.48,48593.76,56692.72,Paid,CUST-0061_Ashli_Strauss.pdf,12
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-013,16-12-2023,13,26,Auto Debit,4049.48,52643.24,52643.24,Paid,CUST-0061_Ashli_Strauss.pdf,13
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-014,14-01-2024,14,26,Virtual Account,4049.48,56692.72,48593.76,Paid,CUST-0061_Ashli_Strauss.pdf,14
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-015,14-02-2024,15,26,Auto Debit,4049.48,60742.2,44544.28,Paid,CUST-0061_Ashli_Strauss.pdf,15
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-016,16-03-2024,16,26,Virtual Account,4049.48,64791.68,40494.8,Paid,CUST-0061_Ashli_Strauss.pdf,16
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-017,27-04-2024,17,26,Virtual Account,4049.48,68841.16,36445.32,Late,CUST-0061_Ashli_Strauss.pdf,17
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-018,12-05-2024,18,26,Bank Transfer,4049.48,72890.64,32395.84,Paid,CUST-0061_Ashli_Strauss.pdf,18
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-019,13-06-2024,19,26,Virtual Account,4049.48,76940.12,28346.36,Paid,CUST-0061_Ashli_Strauss.pdf,19
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-020,13-07-2024,20,26,Auto Debit,4049.48,80989.6,24296.88,Paid,CUST-0061_Ashli_Strauss.pdf,20
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-021,15-08-2024,21,26,Virtual Account,4049.48,85039.08,20247.4,Paid,CUST-0061_Ashli_Strauss.pdf,21
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-022,16-09-2024,22,26,Bank Transfer,4049.48,89088.56,16197.92,Paid,CUST-0061_Ashli_Strauss.pdf,22
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-023,28-10-2024,23,26,Auto Debit,4049.48,93138.04,12148.44,Late,CUST-0061_Ashli_Strauss.pdf,23
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-024,16-11-2024,24,26,Virtual Account,4049.48,97187.52,8098.96,Paid,CUST-0061_Ashli_Strauss.pdf,24
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-025,15-12-2024,25,26,Auto Debit,4049.48,101237,4049.48,Paid,CUST-0061_Ashli_Strauss.pdf,25
Ashli Strauss,13102 Becker Street,Houston,Texas,77070,astrauss1o@4shared.com,832-559-5383,LOAN-0061,Education,51611,105286.48,26,400%,TRX-LOAN-0061-026,16-01-2025,26,26,Virtual Account,4049.48,105286.48,0,Paid,CUST-0061_Ashli_Strauss.pdf,26
Logan Fardy,8526 Arapahoe Alley,Philadelphia,Pennsylvania,19093,lfardy1q@chron.com,215-854-8912,LOAN-0063,Education,37227,43927.86,3,600%,TRX-LOAN-0063-001,01-06-2022,1,3,Auto Debit,14642.62,14642.62,29285.24,Paid,CUST-0063_Logan_Fardy.pdf,1
Logan Fardy,8526 Arapahoe Alley,Philadelphia,Pennsylvania,19093,lfardy1q@chron.com,215-854-8912,LOAN-0063,Education,37227,43927.86,3,600%,TRX-LOAN-0063-002,02-07-2022,2,3,Auto Debit,14642.62,29285.24,14642.62,Paid,CUST-0063_Logan_Fardy.pdf,2
Logan Fardy,8526 Arapahoe Alley,Philadelphia,Pennsylvania,19093,lfardy1q@chron.com,215-854-8912,LOAN-0063,Education,37227,43927.86,3,600%,TRX-LOAN-0063-003,01-08-2022,3,3,Virtual Account,14642.62,43927.86,0,Paid,CUST-0063_Logan_Fardy.pdf,3
Correy Berard,6334 Pond Pass,Oakland,California,94660,cberard1r@wikispaces.com,510-502-8309,LOAN-0064,Education,67447,168617.5,25,600%,TRX-LOAN-0064-001,20-07-2022,1,25,Virtual Account,6744.7,6744.7,161872.8,Late,CUST-0064_Correy_Berard.pdf,1
Correy Berard,6334 Pond Pass,Oakland,California,94660,cberard1r@wikispaces.com,510-502-8309,LOAN-0064,Education,67447,168617.5,25,600%,TRX-LOAN-0064-002,18-08-2022,2,25,Auto Debit,6744.7,13489.4,155128.1,Paid,CUST-0064_Correy_Berard.pdf,2
Correy Berard,6334 Pond Pass,Oakland,California,94660,cberard1r@wikispaces.com,510-502-8309,LOAN-0064,Education,67447,168617.5,25,600%,TRX-LOAN-0064-003,18-09-2022,3,25,Bank Transfer,6744.7,20234.1,148383.4,Paid,CUST-0064_Correy_Berard.pdf,3
